,destination_iso_country,date,flights_number_7days,week
243,NR,2020-12-26,2,51
244,NR,2020-12-27,2,51
245,NR,2020-12-28,1,51
246,NR,2020-12-29,2,51
247,NR,2020-12-30,1,52
248,NR,2020-12-31,1,52
249,NR,2021-01-01,1,52
250,NR,2021-01-02,1,52
251,NR,2021-01-03,1,52
252,NR,2021-01-04,1,52
253,NR,2021-01-08,1,53
254,NR,2021-01-09,1,53
255,NR,2021-01-10,1,53
256,NR,2021-01-11,1,53
257,NR,2021-01-12,1,53
258,NR,2021-01-13,1,54
259,NR,2021-01-14,1,54
260,NR,2021-01-15,1,54
261,NR,2021-01-16,1,54
262,NR,2021-01-17,2,54
263,NR,2021-01-18,2,54
264,NR,2021-01-19,2,54
265,NR,2021-01-20,3,55
266,NR,2021-01-21,4,55
267,NR,2021-01-22,4,55
268,NR,2021-01-23,5,55
269,NR,2021-01-24,4,55
270,NR,2021-01-25,4,55
271,NR,2021-01-26,4,55
272,NR,2021-01-27,3,56
273,NR,2021-01-28,2,56
274,NR,2021-01-29,1,56
275,NR,2021-02-05,1,57
276,NR,2021-02-06,1,57
277,NR,2021-02-07,1,57
278,NR,2021-02-08,1,57
279,NR,2021-02-09,1,57
280,NR,2021-02-10,1,58
281,NR,2021-02-11,1,58
282,NR,2021-02-17,1,59
283,NR,2021-02-18,1,59
284,NR,2021-02-19,2,59
285,NR,2021-02-20,2,59
286,NR,2021-02-21,2,59
287,NR,2021-02-22,2,59
288,NR,2021-02-23,2,59
289,NR,2021-02-24,1,60
290,NR,2021-02-25,1,60
291,NR,2021-03-05,1,61
292,NR,2021-03-06,1,61
293,NR,2021-03-07,1,61
294,NR,2021-03-08,1,61
295,NR,2021-03-09,1,61
296,NR,2021-03-10,1,62
297,NR,2021-03-11,1,62
298,NR,2021-03-15,1,62
299,NR,2021-03-16,1,62
300,NR,2021-03-17,2,63
301,NR,2021-03-18,3,63
302,NR,2021-03-19,3,63
303,NR,2021-03-20,3,63
304,NR,2021-03-21,3,63
305,NR,2021-03-22,2,63
306,NR,2021-03-23,2,63
307,NR,2021-03-24,1,64
308,NR,2021-03-29,1,64
309,NR,2021-03-30,1,64
310,NR,2021-03-31,2,65
311,NR,2021-04-01,2,65
312,NR,2021-04-02,2,65
313,NR,2021-04-03,2,65
314,NR,2021-04-04,2,65
315,NR,2021-04-05,2,65
316,NR,2021-04-06,2,65
317,NR,2021-04-07,1,66
318,NR,2021-04-08,1,66
319,NR,2021-04-09,1,66
320,NR,2021-04-10,1,66
321,NR,2021-04-11,1,66
322,NR,2021-04-15,1,67
323,NR,2021-04-16,2,67
324,NR,2021-04-17,2,67
325,NR,2021-04-18,2,67
326,NR,2021-04-19,2,67
327,NR,2021-04-20,2,67
328,NR,2021-04-21,2,68
329,NR,2021-04-22,1,68
330,NR,2021-04-30,1,69
331,NR,2021-05-01,1,69
332,NR,2021-05-02,1,69
333,NR,2021-05-03,1,69
334,NR,2021-05-04,1,69
335,NR,2021-05-05,2,70
336,NR,2021-05-06,2,70
337,NR,2021-05-07,1,70
338,NR,2021-05-08,1,70
339,NR,2021-05-09,1,70
340,NR,2021-05-10,1,70
341,NR,2021-05-11,1,70
342,NR,2021-05-14,1,71
343,NR,2021-05-15,1,71
344,NR,2021-05-16,1,71
345,NR,2021-05-17,1,71
346,NR,2021-05-18,1,71
347,NR,2021-05-19,1,72
348,NR,2021-05-20,1,72
349,NR,2021-05-30,1,73
350,NR,2021-05-31,1,73
351,NR,2021-06-01,1,73
352,NR,2021-06-02,1,74
353,NR,2021-06-03,1,74
354,NR,2021-06-04,1,74
355,NR,2021-06-05,1,74
356,NR,2021-06-11,1,75
357,NR,2021-06-12,1,75
358,NR,2021-06-13,1,75
359,NR,2021-06-14,1,75
360,NR,2021-06-15,1,75
361,NR,2021-06-16,1,76
362,NR,2021-06-17,1,76
363,NR,2021-06-18,1,76
364,NR,2021-06-19,1,76
365,NR,2021-06-20,1,76
366,NR,2021-06-21,1,76
367,NR,2021-06-22,1,76
368,NR,2021-06-23,1,77
369,NR,2021-06-24,1,77
370,NR,2021-06-25,1,77
