,destination_iso_country,date,flights_number_7days,week
346,FM,2021-03-28,2,64
347,FM,2021-03-29,2,64
348,FM,2021-03-30,2,64
349,FM,2021-03-31,2,65
350,FM,2021-04-01,2,65
351,FM,2021-04-02,2,65
352,FM,2021-04-10,1,66
353,FM,2021-04-11,2,66
354,FM,2021-04-12,2,66
355,FM,2021-04-13,2,66
356,FM,2021-04-14,2,67
357,FM,2021-04-15,2,67
358,FM,2021-04-16,2,67
359,FM,2021-04-17,1,67
360,FM,2021-04-24,1,68
361,FM,2021-04-25,1,68
362,FM,2021-04-26,1,68
363,FM,2021-04-27,1,68
364,FM,2021-04-28,1,69
365,FM,2021-04-29,1,69
366,FM,2021-04-30,1,69
367,FM,2021-05-09,1,70
368,FM,2021-05-10,1,70
369,FM,2021-05-11,1,70
370,FM,2021-05-12,2,71
371,FM,2021-05-13,2,71
372,FM,2021-05-14,2,71
373,FM,2021-05-15,3,71
374,FM,2021-05-16,2,71
375,FM,2021-05-17,3,71
376,FM,2021-05-18,3,71
377,FM,2021-05-19,2,72
378,FM,2021-05-20,2,72
379,FM,2021-05-21,2,72
380,FM,2021-05-22,2,72
381,FM,2021-05-23,3,72
382,FM,2021-05-24,2,72
383,FM,2021-05-25,2,72
384,FM,2021-05-26,2,73
385,FM,2021-05-27,2,73
386,FM,2021-05-28,2,73
387,FM,2021-05-29,1,73
388,FM,2021-06-02,1,74
389,FM,2021-06-03,1,74
390,FM,2021-06-04,2,74
391,FM,2021-06-05,2,74
392,FM,2021-06-06,3,74
393,FM,2021-06-07,3,74
394,FM,2021-06-08,3,74
395,FM,2021-06-09,2,75
396,FM,2021-06-10,2,75
397,FM,2021-06-11,1,75
398,FM,2021-06-12,2,75
399,FM,2021-06-13,1,75
400,FM,2021-06-14,1,75
401,FM,2021-06-15,1,75
402,FM,2021-06-16,2,76
403,FM,2021-06-17,2,76
404,FM,2021-06-18,3,76
405,FM,2021-06-19,3,76
406,FM,2021-06-20,4,76
407,FM,2021-06-21,4,76
408,FM,2021-06-22,4,76
409,FM,2021-06-23,3,77
410,FM,2021-06-24,3,77
411,FM,2021-06-25,2,77
412,FM,2021-06-26,3,77
413,FM,2021-06-27,2,77
414,FM,2021-06-28,2,77
415,FM,2021-06-29,2,77
416,FM,2021-06-30,3,78
417,FM,2021-07-01,3,78
418,FM,2021-07-02,3,78
419,FM,2021-07-03,2,78
420,FM,2021-07-04,3,78
421,FM,2021-07-05,3,78
422,FM,2021-07-06,3,78
423,FM,2021-07-07,3,79
424,FM,2021-07-08,3,79
425,FM,2021-07-09,3,79
426,FM,2021-07-10,3,79
427,FM,2021-07-11,3,79
428,FM,2021-07-12,3,79
429,FM,2021-07-13,3,79
430,FM,2021-07-14,3,80
431,FM,2021-07-15,3,80
432,FM,2021-07-16,3,80
433,FM,2021-07-17,3,80
434,FM,2021-07-18,3,80
435,FM,2021-07-19,3,80
436,FM,2021-07-20,3,80
437,FM,2021-07-21,4,81
438,FM,2021-07-22,4,81
439,FM,2021-07-23,5,81
440,FM,2021-07-24,7,81
441,FM,2021-07-25,7,81
442,FM,2021-07-26,7,81
443,FM,2021-07-27,7,81
444,FM,2021-07-28,6,82
445,FM,2021-07-29,7,82
446,FM,2021-07-30,6,82
447,FM,2021-07-31,5,82
448,FM,2021-08-01,5,82
449,FM,2021-08-02,5,82
450,FM,2021-08-03,5,82
451,FM,2021-08-04,5,83
452,FM,2021-08-05,4,83
453,FM,2021-08-06,4,83
454,FM,2021-08-07,4,83
455,FM,2021-08-08,4,83
456,FM,2021-08-09,5,83
457,FM,2021-08-10,6,83
458,FM,2021-08-11,6,84
459,FM,2021-08-12,7,84
460,FM,2021-08-13,7,84
461,FM,2021-08-14,6,84
462,FM,2021-08-15,6,84
463,FM,2021-08-16,5,84
464,FM,2021-08-17,5,84
465,FM,2021-08-18,6,85
466,FM,2021-08-19,5,85
467,FM,2021-08-20,5,85
468,FM,2021-08-21,5,85
469,FM,2021-08-22,5,85
470,FM,2021-08-23,5,85
471,FM,2021-08-24,4,85
472,FM,2021-08-25,3,86
473,FM,2021-08-26,3,86
474,FM,2021-08-27,3,86
475,FM,2021-08-28,4,86
476,FM,2021-08-29,4,86
477,FM,2021-08-30,4,86
478,FM,2021-08-31,4,86
479,FM,2021-09-01,4,87
480,FM,2021-09-02,4,87
481,FM,2021-09-03,4,87
482,FM,2021-09-04,2,87
483,FM,2021-09-05,3,87
484,FM,2021-09-06,3,87
485,FM,2021-09-07,4,87
486,FM,2021-09-08,4,88
487,FM,2021-09-09,4,88
488,FM,2021-09-10,4,88
489,FM,2021-09-11,5,88
490,FM,2021-09-12,4,88
491,FM,2021-09-13,4,88
492,FM,2021-09-14,3,88
493,FM,2021-09-15,3,89
494,FM,2021-09-16,3,89
495,FM,2021-09-17,3,89
496,FM,2021-09-18,3,89
497,FM,2021-09-19,3,89
498,FM,2021-09-20,4,89
499,FM,2021-09-21,4,89
500,FM,2021-09-22,4,90
501,FM,2021-09-23,4,90
502,FM,2021-09-24,4,90
503,FM,2021-09-25,4,90
504,FM,2021-09-26,4,90
505,FM,2021-09-27,3,90
506,FM,2021-09-28,3,90
507,FM,2021-09-29,3,91
508,FM,2021-09-30,3,91
509,FM,2021-10-01,3,91
510,FM,2021-10-02,4,91
511,FM,2021-10-03,4,91
512,FM,2021-10-04,4,91
513,FM,2021-10-05,5,91
514,FM,2021-10-06,4,92
515,FM,2021-10-07,4,92
516,FM,2021-10-08,4,92
517,FM,2021-10-09,3,92
518,FM,2021-10-10,3,92
519,FM,2021-10-11,3,92
520,FM,2021-10-12,2,92
521,FM,2021-10-13,3,93
522,FM,2021-10-14,3,93
523,FM,2021-10-15,3,93
524,FM,2021-10-16,4,93
525,FM,2021-10-17,4,93
526,FM,2021-10-18,5,93
527,FM,2021-10-19,7,93
528,FM,2021-10-20,6,94
529,FM,2021-10-21,6,94
530,FM,2021-10-22,6,94
531,FM,2021-10-23,6,94
532,FM,2021-10-24,6,94
533,FM,2021-10-25,5,94
534,FM,2021-10-26,4,94
535,FM,2021-10-27,4,95
536,FM,2021-10-28,4,95
537,FM,2021-10-29,4,95
538,FM,2021-10-30,3,95
539,FM,2021-10-31,3,95
540,FM,2021-11-01,3,95
541,FM,2021-11-02,3,95
542,FM,2021-11-03,3,96
543,FM,2021-11-04,3,96
544,FM,2021-11-05,3,96
545,FM,2021-11-06,3,96
546,FM,2021-11-07,3,96
547,FM,2021-11-08,3,96
548,FM,2021-11-09,4,96
549,FM,2021-11-10,4,97
550,FM,2021-11-11,6,97
551,FM,2021-11-12,6,97
552,FM,2021-11-13,7,97
553,FM,2021-11-14,7,97
554,FM,2021-11-15,10,97
555,FM,2021-11-16,9,97
556,FM,2021-11-17,9,98
557,FM,2021-11-18,7,98
558,FM,2021-11-19,7,98
559,FM,2021-11-20,6,98
560,FM,2021-11-21,6,98
561,FM,2021-11-22,3,98
562,FM,2021-11-23,3,98
